GenderCode,Age,Tenure,Target_Performance,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,PayZone_Zone B,PayZone_Zone C
0,81,1778,2,0,0,0,1,0,0,0,1,0,0,0
0,59,1906,2,1,0,0,0,0,0,0,1,0,1,0
0,72,1953,2,0,0,1,0,0,0,0,1,0,0,1
0,29,143,2,1,0,0,0,0,0,0,1,0,1,0
0,53,2679,2,1,0,0,0,0,0,0,1,0,0,1
0,28,791,2,0,0,0,1,0,0,0,1,0,0,0
0,38,2028,2,0,0,0,1,0,0,0,1,0,0,1
0,45,49,2,1,0,0,0,0,0,0,1,0,0,1
0,65,456,2,0,0,1,0,0,0,0,1,0,0,0
0,73,80,2,0,0,1,0,0,0,0,1,0,0,0
0,62,2263,2,0,0,0,1,0,0,0,1,0,0,0
0,57,1856,2,0,1,0,0,0,0,0,1,0,1,0
1,40,1003,2,0,0,1,0,0,0,0,1,0,0,1
1,33,208,2,0,0,1,0,0,0,0,1,0,1,0
1,66,2572,2,1,0,0,0,0,0,0,1,0,0,0
0,63,2406,2,0,0,0,0,0,0,0,1,0,1,0
0,40,2728,2,0,0,1,0,0,0,0,1,0,0,0
0,27,874,2,1,0,0,0,0,0,0,1,0,0,0
1,25,2738,2,0,1,0,0,0,0,0,1,0,1,0
0,50,31,2,0,0,0,0,0,0,0,1,0,0,0
0,33,1253,2,0,0,0,1,0,0,0,1,0,1,0
0,60,60,2,0,0,0,0,0,0,0,1,0,0,1
0,41,1492,2,0,0,0,0,0,0,0,1,0,0,0
0,32,1526,2,1,0,0,0,0,0,0,1,0,0,1
0,52,1719,2,1,0,0,0,0,0,0,1,0,0,1
0,33,2815,2,0,0,1,0,0,0,0,1,0,0,0
0,29,2393,2,1,0,0,0,0,0,0,1,0,0,0
0,53,56,2,0,0,0,0,0,0,0,1,0,0,1
1,30,1188,2,0,0,0,0,0,0,0,1,0,1,0
1,56,1093,2,0,0,0,0,0,0,0,1,0,0,0
0,30,2169,2,1,0,0,0,0,0,0,1,0,0,0
0,27,1545,2,0,0,1,0,0,0,0,1,0,0,0
0,30,276,2,0,1,0,0,0,0,0,1,0,0,1
1,31,238,2,0,0,0,0,0,0,0,1,0,0,0
0,44,2255,2,0,1,0,0,0,0,0,1,0,0,0
0,46,2037,2,0,0,0,1,0,0,0,1,0,0,1
0,51,415,2,0,0,0,1,0,0,0,1,0,0,1
0,83,185,2,0,0,1,0,0,0,0,1,0,1,0
0,56,2359,2,0,0,0,1,0,0,0,1,0,1,0
0,55,179,2,0,0,0,0,0,0,0,1,0,1,0
0,41,676,2,0,0,0,1,0,0,0,1,0,0,1
0,69,1054,2,0,1,0,0,0,0,0,1,0,1,0
1,78,2702,2,0,1,0,0,0,0,0,1,0,1,0
1,58,1608,2,0,1,0,0,0,0,0,1,0,1,0
1,76,2650,2,0,0,1,0,0,0,0,1,0,0,1
0,37,239,2,1,0,0,0,0,0,0,1,0,0,0
0,30,1553,2,1,0,0,0,0,0,0,1,0,0,0
1,77,1979,2,1,0,0,0,0,0,0,1,0,0,1
1,25,2026,2,0,0,0,0,0,0,0,1,0,1,0
0,63,2168,2,0,0,1,0,0,0,0,1,0,0,0
0,53,50,2,1,0,0,0,0,0,0,1,0,0,1
0,68,46,2,0,1,0,0,0,0,0,1,0,0,1
0,81,281,2,1,0,0,0,0,0,0,1,0,0,0
0,42,1249,2,1,0,0,0,0,0,0,1,0,1,0
0,51,280,2,0,0,0,0,0,0,0,1,0,0,0
0,34,237,2,0,0,0,0,0,0,0,1,0,1,0
0,44,250,2,1,0,0,0,0,0,0,1,0,1,0
1,71,2152,2,0,0,0,0,0,0,0,1,0,0,1
1,25,2656,2,0,1,0,0,0,0,0,1,0,1,0
1,48,896,2,0,1,0,0,0,0,0,1,0,0,0
1,65,194,2,0,1,0,0,0,0,1,0,0,1,0
1,61,1393,2,0,1,0,0,0,0,1,0,0,0,1
1,77,4,2,1,0,0,0,0,0,1,0,0,1,0
0,77,1430,2,0,0,0,0,0,0,1,0,0,1,0
0,59,256,2,1,0,0,0,0,0,1,0,0,1,0
0,49,200,2,0,1,0,0,0,0,1,0,0,0,0
1,41,131,2,1,0,0,0,0,0,1,0,0,1,0
0,49,2220,2,0,0,1,0,0,0,1,0,0,0,1
0,70,1439,2,0,0,1,0,0,0,1,0,0,1,0
0,39,1825,2,0,0,0,1,0,0,1,0,0,0,0
1,78,34,2,0,1,0,0,0,0,1,0,0,0,1
0,80,1636,2,0,0,1,0,0,0,1,0,0,0,0
0,37,2808,2,0,0,0,1,0,0,1,0,0,1,0
0,56,628,2,0,0,1,0,0,0,1,0,0,1,0
1,29,180,2,0,0,0,0,0,0,1,0,0,0,1
1,81,189,2,0,0,0,0,0,0,1,0,0,0,0
1,34,2389,2,0,1,0,0,0,0,1,0,0,0,1
0,33,48,2,1,0,0,0,0,0,1,0,0,0,1
0,58,2450,2,1,0,0,0,0,0,1,0,0,0,1
1,68,1331,2,0,1,0,0,0,0,1,0,0,0,0
1,77,1461,2,0,0,0,0,0,0,1,0,0,0,0
0,45,1422,2,0,0,0,0,0,0,1,0,0,1,0
0,75,2734,2,0,0,1,0,0,0,1,0,0,0,0
0,80,1764,2,1,0,0,0,0,0,1,0,0,0,0
0,76,443,2,0,0,1,0,0,0,1,0,0,0,0
0,53,2243,2,0,0,1,0,0,0,1,0,0,0,0
0,61,1223,2,0,0,0,1,0,0,1,0,0,1,0
0,32,2239,2,0,0,1,0,0,0,1,0,0,1,0
1,60,1213,2,0,0,0,1,0,0,1,0,0,1,0
0,51,1594,2,0,0,0,1,0,0,1,0,0,1,0
0,81,937,2,0,1,0,0,0,0,1,0,0,1,0
0,71,1979,2,0,0,0,0,0,0,1,0,0,0,1
0,68,194,2,0,1,0,0,0,0,1,0,0,0,0
0,75,478,2,0,0,0,1,0,0,1,0,0,1,0
0,56,577,2,0,0,0,0,0,0,1,0,0,0,0
1,38,2591,2,1,0,0,0,0,0,1,0,0,0,1
0,48,49,2,0,0,0,1,0,0,1,0,0,0,0
0,45,621,2,0,0,0,1,0,0,1,0,0,1,0
0,58,1997,2,0,1,0,0,0,0,1,0,0,0,1
1,25,2683,2,0,0,0,0,0,0,1,0,0,0,0
1,77,1838,2,0,0,0,1,0,0,1,0,0,0,0
1,77,41,2,1,0,0,0,0,0,1,0,0,0,1
0,83,71,2,0,0,0,0,0,0,1,0,0,1,0
0,66,162,2,0,1,0,0,0,0,1,0,0,1,0
0,79,721,2,0,0,0,1,0,0,1,0,0,1,0
0,73,1165,2,1,0,0,0,0,0,1,0,0,0,0
0,44,1889,2,1,0,0,0,0,0,1,0,0,0,0
0,50,1589,2,0,1,0,0,0,0,1,0,0,1,0
1,77,63,2,0,0,0,0,0,0,1,0,0,0,1
1,34,271,2,0,0,0,0,0,0,1,0,0,0,0
0,61,1800,3,0,0,1,0,0,0,1,0,0,0,0
0,57,2218,2,0,0,0,0,0,0,1,0,0,0,0
0,38,515,2,0,0,0,1,0,0,1,0,0,0,0
0,77,2467,2,1,0,0,0,0,0,1,0,0,1,0
0,30,1574,2,0,0,0,1,0,0,1,0,0,0,1
1,48,1996,2,0,0,0,1,0,0,1,0,0,0,1
1,60,2187,2,0,0,0,0,0,0,1,0,0,1,0
0,73,2612,2,0,1,0,0,0,0,1,0,0,1,0
0,37,1476,2,0,0,0,1,0,0,1,0,0,0,1
1,63,2347,2,0,0,0,0,0,0,1,0,0,0,0
1,49,550,2,0,0,0,1,0,0,1,0,0,0,0
1,32,2715,2,0,0,0,0,0,0,1,0,0,1,0
0,62,1190,2,0,1,0,0,0,0,1,0,0,0,1
0,67,83,2,0,0,1,0,0,0,1,0,0,0,0
0,30,654,2,0,1,0,0,0,0,1,0,0,0,0
0,80,737,2,0,0,0,1,0,0,1,0,0,1,0
0,52,1406,2,0,0,1,0,0,0,1,0,0,1,0
0,50,2656,2,0,1,0,0,0,0,1,0,0,0,0
1,47,1016,2,0,0,0,0,0,0,1,0,0,0,1
1,33,1379,2,1,0,0,0,0,0,1,0,0,0,1
0,27,1209,2,0,0,0,1,0,0,1,0,0,0,0
0,62,2,3,0,1,0,0,0,0,1,0,0,1,0
0,26,1094,2,0,0,0,1,0,0,1,0,0,0,1
0,46,1324,2,0,1,0,0,0,0,1,0,0,0,1
0,27,733,2,0,1,0,0,0,0,1,0,0,1,0
1,67,2439,2,0,0,0,1,0,0,1,0,0,1,0
1,40,1078,2,0,0,0,1,0,0,1,0,0,1,0
0,63,1889,2,0,1,0,0,0,0,1,0,0,0,0
0,43,1176,2,0,1,0,0,0,0,1,0,0,0,1
1,72,112,2,0,1,0,0,0,0,1,0,0,1,0
1,45,1025,2,0,0,1,0,0,0,1,0,0,0,0
1,82,527,2,1,0,0,0,0,0,1,0,0,0,0
0,79,1265,2,0,0,1,0,0,0,1,0,0,1,0
0,31,218,2,0,0,0,1,0,0,1,0,0,1,0
0,74,1741,2,0,0,0,1,0,0,1,0,0,0,1
0,51,1625,2,0,0,0,1,0,0,1,0,0,0,1
0,37,2030,2,0,0,0,0,0,0,1,0,0,0,0
1,82,716,2,0,0,0,0,0,0,1,0,0,0,0
1,31,590,2,0,0,0,1,0,0,1,0,0,0,1
1,37,1482,2,1,0,0,0,0,0,1,0,0,0,1
0,81,700,2,0,0,0,0,0,0,1,0,0,0,1
0,81,57,2,1,0,0,0,0,0,1,0,0,0,0
0,56,843,2,1,0,0,0,0,0,1,0,0,0,1
0,26,23,2,0,1,0,0,0,0,1,0,0,1,0
0,64,2585,2,0,1,0,0,0,0,1,0,0,1,0
1,60,862,2,1,0,0,0,0,0,1,0,0,1,0
0,83,1624,2,1,0,0,0,0,0,1,0,0,0,1
0,83,937,2,0,0,0,0,0,0,1,0,0,0,0
1,46,2069,2,0,0,0,1,0,0,1,0,0,1,0
1,70,1040,2,0,0,0,1,0,0,1,0,0,0,1
1,59,211,2,1,0,0,0,0,0,1,0,0,0,1
0,80,173,3,0,0,0,1,0,0,1,0,0,0,0
0,76,2771,2,0,1,0,0,0,0,1,0,0,0,1
0,53,10,3,0,1,0,0,0,0,1,0,0,0,1
0,59,2051,2,1,0,0,0,0,0,1,0,0,1,0
0,79,1610,2,0,0,1,0,0,0,1,0,0,0,1
0,32,125,1,0,0,1,0,0,0,1,0,0,1,0
1,80,359,1,0,1,0,0,0,0,1,0,0,0,0
1,47,1566,1,1,0,0,0,0,0,1,0,0,0,1
1,73,1486,1,0,0,0,1,0,0,1,0,0,0,0
0,51,1116,2,0,0,0,1,0,0,1,0,0,0,0
0,52,438,2,0,0,1,0,0,0,1,0,0,0,1
0,81,2649,1,0,0,1,0,0,0,1,0,0,0,1
0,64,43,2,1,0,0,0,0,0,1,0,0,0,1
0,39,2767,2,0,0,0,1,0,0,1,0,0,0,1
0,82,730,2,0,0,1,0,0,0,1,0,0,1,0
0,82,1669,1,0,0,1,0,0,0,1,0,0,1,0
0,30,1449,2,0,0,0,0,0,0,1,0,0,1,0
1,56,160,2,0,0,0,1,0,0,1,0,0,0,1
1,74,1630,2,0,1,0,0,0,0,1,0,0,0,1
1,31,2625,2,0,0,0,1,0,0,1,0,0,0,0
0,79,1403,2,1,0,0,0,0,0,1,0,0,0,0
0,83,1234,2,1,0,0,0,0,0,1,0,0,0,0
0,75,5,2,1,0,0,0,0,0,1,0,0,1,0
0,73,144,2,0,1,0,0,0,0,1,0,0,0,0
0,58,325,2,0,1,0,0,0,0,1,0,0,1,0
0,27,1498,2,0,1,0,0,0,0,1,0,0,0,0
0,72,1540,2,0,0,0,1,0,0,1,0,0,0,0
1,44,262,2,1,0,0,0,0,0,1,0,0,0,1
1,69,1103,2,0,0,0,0,0,0,1,0,0,0,0
1,81,26,2,0,0,0,0,0,0,1,0,0,1,0
0,68,161,2,1,0,0,0,0,0,1,0,0,0,0
0,63,2692,2,1,0,0,0,0,0,1,0,0,0,0
1,25,540,2,1,0,0,0,0,0,1,0,0,0,0
0,70,1062,2,0,0,0,0,0,0,1,0,0,1,0
0,47,229,2,0,0,0,0,0,0,1,0,0,1,0
0,65,2621,2,0,1,0,0,0,0,1,0,0,0,1
0,46,1528,2,0,0,1,0,0,0,1,0,0,0,0
0,49,179,2,0,0,0,0,0,0,1,0,0,1,0
0,42,2097,2,0,0,0,0,0,0,1,0,0,0,0
1,39,749,2,1,0,0,0,0,0,1,0,0,0,0
1,43,335,2,0,0,0,1,0,0,1,0,0,0,0
1,37,1368,2,0,1,0,0,0,0,1,0,0,0,0
0,37,1305,2,1,0,0,0,0,0,1,0,0,0,0
0,30,88,2,1,0,0,0,0,0,1,0,0,0,0
0,65,570,2,0,1,0,0,0,0,1,0,0,0,0
0,81,1530,2,0,0,0,1,0,0,1,0,0,0,0
0,76,1403,2,0,0,0,1,0,0,1,0,0,1,0
0,28,77,2,0,0,0,0,0,0,1,0,0,0,0
0,46,1652,2,0,0,1,0,0,0,1,0,0,1,0
1,62,485,2,0,1,0,0,0,0,1,0,0,0,1
1,39,2327,2,0,0,1,0,0,0,1,0,0,0,0
0,34,566,2,0,0,1,0,0,0,1,0,0,1,0
0,73,619,3,0,0,0,1,0,0,1,0,0,1,0
1,34,185,2,0,0,0,1,0,0,1,0,0,0,0
1,65,1943,2,1,0,0,0,0,0,1,0,0,1,0
0,28,87,1,0,0,0,0,0,0,1,0,0,0,0
1,79,248,3,0,0,1,0,0,0,1,0,0,0,0
0,52,1298,2,0,0,0,0,0,0,1,0,0,0,1
0,47,2771,1,0,0,0,0,0,0,1,0,0,1,0
0,64,2142,1,0,0,0,1,0,0,1,0,0,0,1
0,46,1872,3,0,0,0,0,0,0,1,0,0,0,1
1,84,2594,1,0,1,0,0,0,0,1,0,0,0,1
1,80,1464,3,0,0,0,1,0,0,1,0,0,0,0
0,73,2827,3,0,0,0,0,0,0,1,0,0,0,0
0,63,1464,1,1,0,0,0,0,0,1,0,0,0,1
0,75,2344,1,0,1,0,0,0,0,1,0,0,1,0
0,53,1309,3,0,1,0,0,0,0,1,0,0,0,1
0,33,459,3,0,0,0,0,0,0,1,0,0,1,0
0,73,246,1,0,0,0,1,0,0,1,0,0,0,1
0,34,2280,3,0,0,1,0,0,0,1,0,0,0,0
1,47,1307,3,1,0,0,0,0,0,1,0,0,1,0
1,37,2570,1,0,0,0,1,0,0,1,0,0,0,0
0,67,2222,3,0,1,0,0,0,0,1,0,0,0,0
1,68,383,3,0,0,0,0,0,0,1,0,0,1,0
1,33,265,3,0,0,1,0,0,0,1,0,0,1,0
1,45,222,1,0,0,0,1,0,0,1,0,0,0,0
0,47,849,3,0,0,0,0,0,0,1,0,0,1,0
0,53,1046,3,0,0,1,0,0,0,1,0,0,1,0
0,26,204,1,1,0,0,0,0,0,1,0,0,1,0
0,44,171,3,1,0,0,0,0,0,1,0,0,0,0
1,54,1940,2,0,1,0,0,0,0,1,0,0,1,0
1,39,452,1,0,0,0,1,0,0,1,0,0,1,0
1,27,1109,3,1,0,0,0,0,0,1,0,0,0,0
0,56,346,3,0,1,0,0,0,0,1,0,0,1,0
0,78,644,2,0,1,0,0,0,0,1,0,0,0,0
0,77,1873,1,0,0,0,1,0,0,1,0,0,0,0
0,62,309,2,0,0,0,0,0,0,1,0,0,1,0
0,30,945,2,0,0,0,1,0,0,1,0,0,1,0
0,41,1168,1,0,0,0,0,0,0,1,0,0,0,1
0,73,2102,1,1,0,0,0,0,0,1,0,0,0,0
0,53,122,1,0,0,0,1,0,0,1,0,0,0,1
1,45,105,1,0,1,0,0,0,0,1,0,0,1,0
1,53,1012,1,1,0,0,0,0,0,1,0,0,0,0
0,32,109,1,0,1,0,0,0,0,1,0,0,1,0
1,77,223,1,1,0,0,0,0,0,1,0,0,0,1
1,63,2338,1,0,0,1,0,0,0,1,0,0,1,0
1,74,2551,1,0,0,1,0,0,0,1,0,0,0,1
0,49,927,1,0,0,0,1,0,0,1,0,0,1,0
0,41,2790,1,1,0,0,0,0,0,1,0,0,0,0
0,67,1789,2,0,0,0,0,0,0,1,0,0,0,1
0,26,1347,1,0,0,1,0,0,0,1,0,0,1,0
1,68,680,2,0,1,0,0,0,0,1,0,0,0,0
1,83,112,1,0,0,0,1,0,0,1,0,0,0,1
1,82,2535,2,1,0,0,0,0,0,1,0,0,0,1
1,74,2495,2,1,0,0,0,0,0,1,0,0,0,1
0,69,2372,2,0,0,1,0,0,0,1,0,0,1,0
1,70,819,2,1,0,0,0,0,0,1,0,0,1,0
0,66,912,2,0,0,1,0,0,0,1,0,0,0,0
0,26,2366,2,0,1,0,0,0,0,1,0,0,0,1
0,66,1911,2,0,1,0,0,0,0,1,0,0,1,0
0,81,2163,2,1,0,0,0,0,0,1,0,0,0,1
0,83,6,2,0,1,0,0,0,0,1,0,0,0,0
1,49,1525,2,0,0,0,1,0,0,1,0,0,0,1
1,48,276,2,0,0,0,0,0,0,1,0,0,0,0
1,43,2335,2,0,1,0,0,0,0,1,0,0,0,0
0,50,1617,2,0,0,1,0,0,0,1,0,0,1,0
1,67,1815,2,0,0,1,0,0,0,1,0,0,1,0
1,69,99,2,0,1,0,0,0,0,1,0,0,1,0
0,65,1094,2,0,0,0,1,0,0,1,0,0,0,0
1,42,181,2,0,0,1,0,0,0,1,0,0,0,0
1,44,2689,2,1,0,0,0,0,0,1,0,0,1,0
1,38,383,2,0,1,0,0,0,0,1,0,0,0,0
1,44,359,2,0,1,0,0,0,0,1,0,0,1,0
1,29,399,2,0,0,0,1,0,0,1,0,0,0,1
1,78,1176,2,0,0,1,0,0,0,1,0,0,1,0
1,74,2346,2,0,0,1,0,0,0,1,0,0,0,1
1,81,1277,2,1,0,0,0,0,0,1,0,0,0,1
0,77,434,2,0,0,0,0,0,0,1,0,0,0,0
0,34,60,2,0,1,0,0,0,0,1,0,0,0,0
0,38,2075,2,1,0,0,0,0,0,1,0,0,0,0
0,44,1357,2,0,1,0,0,0,0,1,0,0,0,1
1,24,1528,2,0,0,1,0,0,0,1,0,0,0,0
1,68,2317,2,0,1,0,0,0,0,1,0,0,0,0
1,46,226,2,1,0,0,0,0,0,1,0,0,1,0
1,74,2759,2,0,0,1,0,0,0,1,0,0,1,0
0,64,1899,2,0,1,0,0,0,0,1,0,0,0,1
1,51,238,2,1,0,0,0,0,0,1,0,0,1,0
0,55,521,2,0,1,0,0,0,0,1,0,0,0,0
1,55,1111,2,0,0,0,0,0,0,1,0,0,1,0
0,60,2048,2,0,0,1,0,0,0,1,0,0,1,0
0,54,792,2,0,1,0,0,0,0,1,0,0,0,0
1,83,1691,2,0,1,0,0,0,0,1,0,0,1,0
1,26,2570,2,0,0,0,1,0,0,1,0,0,0,1
1,27,2243,3,0,0,0,1,0,0,1,0,0,0,0
1,52,369,2,0,0,0,0,0,0,1,0,0,0,0
0,80,1346,2,0,0,0,1,0,0,1,0,0,0,0
0,73,1536,2,0,0,1,0,0,0,1,0,0,1,0
0,71,87,1,0,0,1,0,0,0,1,0,0,0,0
1,36,62,2,0,0,1,0,0,0,1,0,0,1,0
1,40,1540,2,0,0,1,0,0,0,1,0,0,1,0
0,57,1030,1,0,0,0,1,0,0,1,0,0,0,1
0,56,280,2,0,0,0,0,0,0,1,0,0,1,0
0,52,1395,2,0,0,1,0,0,0,1,0,0,1,0
0,83,1537,2,0,0,0,0,0,0,1,0,0,0,1
1,34,2015,2,0,0,0,1,0,0,1,0,0,0,0
1,35,1676,2,0,0,1,0,0,0,1,0,0,0,0
1,30,1025,2,0,0,0,0,0,0,1,0,0,1,0
1,83,1952,2,0,1,0,0,0,0,1,0,0,0,1
1,57,1308,2,0,0,0,0,0,0,1,0,0,0,1
1,76,1284,2,1,0,0,0,0,0,1,0,0,0,0
1,49,633,2,1,0,0,0,0,0,1,0,0,0,0
0,29,773,2,0,0,0,1,0,0,1,0,0,0,1
0,79,462,2,0,0,1,0,0,0,1,0,0,0,1
1,72,119,2,0,1,0,0,0,0,1,0,0,0,0
1,75,914,3,0,0,0,0,0,0,1,0,0,0,0
1,44,2543,0,0,0,0,0,0,0,1,0,0,0,1
0,58,16,0,0,1,0,0,0,0,1,0,0,1,0
0,49,1979,0,0,1,0,0,0,0,1,0,0,0,1
0,25,1580,0,1,0,0,0,0,0,1,0,0,0,0
1,31,110,0,0,0,1,0,0,0,1,0,0,1,0
1,51,986,0,1,0,0,0,0,0,1,0,0,0,1
1,46,445,0,0,0,0,0,0,0,1,0,0,1,0
0,82,1014,0,1,0,0,0,0,0,1,0,0,0,1
0,39,2072,0,0,0,1,0,0,0,1,0,0,0,0
0,49,585,0,0,0,1,0,0,0,1,0,0,0,1
1,68,809,0,1,0,0,0,0,0,1,0,0,1,0
1,64,1590,2,0,1,0,0,0,0,1,0,0,0,0
1,27,1442,2,1,0,0,0,0,0,1,0,0,0,1
1,82,1350,2,0,0,0,0,0,0,1,0,0,0,1
1,83,62,2,0,0,0,1,0,0,1,0,0,0,0
1,26,1080,2,0,0,0,0,0,0,1,0,0,1,0
1,66,467,2,0,0,0,0,0,0,1,0,0,0,1
1,72,182,2,0,0,0,1,0,0,1,0,0,0,1
0,65,405,2,0,0,0,0,0,0,1,0,0,1,0
0,84,118,2,0,0,0,0,0,0,1,0,0,0,0
0,80,926,2,0,0,0,1,0,0,1,0,0,0,1
1,59,1661,2,0,0,0,1,0,0,1,0,0,1,0
1,75,2516,2,0,0,1,0,0,0,1,0,0,0,1
1,68,2129,2,0,0,0,1,0,0,1,0,0,1,0
0,36,2254,2,0,0,0,0,0,0,1,0,0,0,1
0,70,168,2,0,0,0,1,0,0,1,0,0,1,0
1,60,2325,2,0,0,1,0,0,0,1,0,0,1,0
1,42,1967,2,0,0,0,1,0,0,1,0,0,0,0
1,26,2144,2,0,0,0,1,0,0,1,0,0,0,1
1,64,33,3,0,0,0,1,0,0,1,0,0,1,0
0,63,1317,3,1,0,0,0,0,0,1,0,0,0,1
0,60,126,3,0,0,0,1,0,0,1,0,0,1,0
0,58,2441,3,0,0,1,0,0,0,1,0,0,0,1
1,42,37,3,0,0,1,0,0,0,1,0,0,0,0
1,60,2791,3,0,0,0,1,0,0,1,0,0,0,1
1,48,1024,2,0,0,0,1,0,0,1,0,0,1,0
1,78,23,2,0,0,0,0,0,0,1,0,0,0,0
1,55,2275,2,0,0,0,1,0,0,1,0,0,0,1
1,54,247,2,0,0,0,0,0,0,1,0,0,1,0
1,77,1107,2,0,0,0,1,0,0,1,0,0,0,0
1,68,561,2,0,0,0,0,0,0,1,0,0,0,0
0,76,2019,2,0,0,0,1,0,0,1,0,0,0,1
0,38,345,2,0,0,1,0,0,0,1,0,0,0,0
1,82,1413,2,0,0,1,0,0,0,1,0,0,0,0
1,38,242,2,1,0,0,0,0,0,1,0,0,0,0
0,60,535,2,0,0,0,0,0,0,1,0,0,0,0
1,53,1863,2,0,0,0,1,0,0,1,0,0,0,0
0,75,2074,2,0,0,0,0,0,0,1,0,0,0,0
0,69,214,2,0,0,1,0,0,0,1,0,0,0,1
1,38,1253,2,0,0,0,0,0,0,1,0,0,0,0
1,42,589,2,0,0,1,0,0,0,1,0,0,1,0
1,63,1031,2,0,0,1,0,0,0,1,0,0,0,0
1,49,153,2,1,0,0,0,0,0,1,0,0,0,0
0,59,84,2,0,1,0,0,0,0,1,0,0,1,0
0,44,2372,2,0,1,0,0,0,0,1,0,0,1,0
0,79,200,2,0,0,0,0,0,0,1,0,0,0,0
1,27,776,2,0,0,0,1,0,0,1,0,0,0,0
1,54,577,2,0,0,0,1,0,0,1,0,0,0,1
1,70,22,2,1,0,0,0,0,0,1,0,0,1,0
1,40,34,2,0,0,0,0,0,0,1,0,0,1,0
1,39,202,2,1,0,0,0,0,0,1,0,0,0,0
1,62,713,2,0,1,0,0,0,0,1,0,0,0,0
1,57,1149,2,0,0,1,0,0,0,1,0,0,1,0
0,27,1104,2,0,0,0,1,0,0,1,0,0,0,1
0,67,268,2,0,1,0,0,0,0,1,0,0,0,0
0,66,813,2,1,0,0,0,0,0,1,0,0,1,0
1,52,637,2,1,0,0,0,0,0,1,0,0,1,0
1,26,801,2,0,1,0,0,0,0,1,0,0,1,0
0,46,2022,2,0,0,0,1,0,0,1,0,0,0,1
1,37,1263,2,0,0,1,0,0,0,1,0,0,0,0
0,58,1206,2,0,0,0,0,0,0,1,0,0,0,1
0,29,589,2,1,0,0,0,0,0,1,0,0,0,0
1,63,2074,2,0,0,0,0,0,0,1,0,0,0,1
1,39,1321,2,0,0,0,0,0,0,1,0,0,1,0
1,78,1036,2,1,0,0,0,0,0,1,0,0,1,0
1,82,1316,2,0,0,1,0,0,0,1,0,0,1,0
1,63,1172,2,1,0,0,0,0,0,1,0,0,0,0
0,69,1153,2,1,0,0,0,0,0,1,0,0,1,0
0,68,551,2,0,0,0,1,0,0,1,0,0,1,0
1,46,1277,2,0,0,1,0,0,0,1,0,0,0,0
1,49,561,2,0,0,0,0,0,0,1,0,0,1,0
1,62,76,2,0,0,1,0,0,0,1,0,0,0,1
1,83,1354,2,0,0,1,0,0,0,1,0,0,0,0
1,51,1294,2,0,1,0,0,0,0,1,0,0,1,0
1,64,87,2,0,0,0,1,0,0,1,0,0,0,1
0,81,1720,2,1,0,0,0,0,0,1,0,0,0,0
0,60,1234,3,1,0,0,0,0,0,1,0,0,0,0
1,75,429,2,0,0,0,1,0,0,1,0,0,1,0
1,65,1197,2,0,0,0,0,0,0,1,0,0,1,0
0,33,1237,3,1,0,0,0,0,0,1,0,0,0,1
0,66,17,2,0,0,0,0,0,0,1,0,0,0,0
1,82,1436,2,1,0,0,0,0,0,1,0,0,0,1
0,83,762,2,1,0,0,0,0,0,1,0,0,1,0
0,26,2235,2,0,1,0,0,0,0,1,0,0,0,0
1,54,508,2,1,0,0,0,0,0,1,0,0,0,0
1,80,202,2,0,1,0,0,0,0,1,0,0,1,0
1,27,2753,0,0,0,0,1,0,0,1,0,0,0,0
1,70,1510,2,0,1,0,0,0,0,1,0,0,0,1
1,68,2699,2,0,0,1,0,0,0,1,0,0,1,0
0,79,307,2,0,0,0,0,0,0,1,0,0,1,0
1,44,58,2,0,0,0,1,0,0,1,0,0,0,1
1,68,2773,2,0,0,0,0,0,0,1,0,0,0,1
1,62,36,2,0,1,0,0,0,0,1,0,0,0,0
1,44,1887,2,0,1,0,0,0,0,1,0,0,1,0
1,84,2381,2,0,0,0,1,0,0,1,0,0,0,1
1,69,686,2,1,0,0,0,0,0,1,0,0,0,0
0,32,1940,2,0,0,1,0,0,0,1,0,0,0,1
1,80,574,2,0,0,0,0,0,0,1,0,0,0,0
1,76,115,2,1,0,0,0,0,0,1,0,0,0,1
1,79,154,2,0,0,0,1,0,0,1,0,0,0,1
0,75,1757,2,0,1,0,0,0,0,1,0,0,0,1
1,34,1034,2,0,0,0,1,0,0,1,0,0,1,0
0,33,348,2,1,0,0,0,0,0,1,0,0,0,1
0,47,1468,2,1,0,0,0,0,0,1,0,0,0,1
0,34,174,2,0,0,0,1,0,0,1,0,0,0,0
1,52,2668,2,1,0,0,0,0,0,1,0,0,0,0
1,40,2509,2,1,0,0,0,0,0,1,0,0,0,0
1,45,887,2,1,0,0,0,0,0,1,0,0,0,0
1,72,424,2,0,1,0,0,0,0,1,0,0,0,1
1,46,904,2,0,0,0,0,0,0,1,0,0,0,0
0,67,5,2,0,0,0,1,0,0,1,0,0,0,1
1,79,1456,3,0,1,0,0,0,0,1,0,0,0,1
1,33,1181,2,0,0,0,1,0,0,1,0,0,0,0
1,28,1265,2,0,1,0,0,0,0,1,0,0,1,0
1,30,1659,2,0,0,1,0,0,0,1,0,0,1,0
1,39,73,2,1,0,0,0,0,0,1,0,0,0,0
1,54,1627,2,0,0,0,0,0,0,1,0,0,0,0
